newsIDs,ratios,invisible_by_news,visible_by_news
932392,0.13636363636363635,3.0,22.0
886515,0.13636363636363635,3.0,22.0
876524,0.13636363636363635,3.0,22.0
926638,0.13636363636363635,3.0,22.0
896928,0.13636363636363635,3.0,22.0
881161,0.13636363636363635,12.0,88.0
881673,0.13636363636363635,3.0,22.0
897696,0.13636363636363635,3.0,22.0
822665,0.13636363636363635,3.0,22.0
818588,0.13636363636363635,3.0,22.0
841668,0.13636363636363635,9.0,66.0
790282,0.13636363636363635,3.0,22.0
848299,0.13636363636363635,3.0,22.0
826429,0.13636363636363635,3.0,22.0
891842,0.13636363636363635,3.0,22.0
924736,0.13636363636363635,3.0,22.0
830572,0.13636363636363635,3.0,22.0
825824,0.13636363636363635,3.0,22.0
876750,0.13636363636363635,9.0,66.0
868274,0.13636363636363635,3.0,22.0
868451,0.13636363636363635,3.0,22.0
867508,0.13636363636363635,6.0,44.0
899978,0.13636363636363635,9.0,66.0
929613,0.13636363636363635,3.0,22.0
892337,0.13636363636363635,12.0,88.0
899901,0.13636363636363635,3.0,22.0
826874,0.13636363636363635,9.0,66.0
901663,0.13636363636363635,3.0,22.0
821250,0.13636363636363635,3.0,22.0
885490,0.13636363636363635,3.0,22.0
925828,0.13636363636363635,3.0,22.0
897547,0.13636363636363635,3.0,22.0
923938,0.13636363636363635,6.0,44.0
886153,0.13636363636363635,3.0,22.0
893912,0.13636363636363635,6.0,44.0
903259,0.13636363636363635,3.0,22.0
929375,0.13636363636363635,3.0,22.0
852881,0.13636363636363635,3.0,22.0
878506,0.13636363636363635,3.0,22.0
913612,0.13636363636363635,6.0,44.0
924786,0.13636363636363635,3.0,22.0
849004,0.13636363636363635,9.0,66.0
818169,0.13636363636363635,15.0,110.0
892856,0.13636363636363635,6.0,44.0
866112,0.13636363636363635,3.0,22.0
902455,0.13636363636363635,3.0,22.0
790080,0.13636363636363635,3.0,22.0
912538,0.13636363636363635,3.0,22.0
800124,0.13636363636363635,3.0,22.0
912503,0.13636363636363635,3.0,22.0
820372,0.13636363636363635,6.0,44.0
852203,0.13636363636363635,3.0,22.0
894366,0.13636363636363635,3.0,22.0
870473,0.13636363636363635,3.0,22.0
942848,0.13636363636363635,3.0,22.0
876174,0.13636363636363635,3.0,22.0
848788,0.13636363636363635,3.0,22.0
886603,0.13636363636363635,15.0,110.0
901664,0.13636363636363635,3.0,22.0
841679,0.13615023474178403,29.0,213.0
885973,0.13615023474178403,29.0,213.0
818993,0.13612565445026178,26.0,191.0
900076,0.1360544217687075,20.0,147.0
853109,0.1360544217687075,20.0,147.0
911261,0.136,17.0,125.0
840012,0.13594040968342644,73.0,537.0
851766,0.13592233009708737,28.0,206.0
898706,0.13592233009708737,14.0,103.0
921770,0.13592233009708737,14.0,103.0
798412,0.13592233009708737,28.0,206.0
875101,0.13580246913580246,11.0,81.0
904352,0.13580246913580246,11.0,81.0
931031,0.13580246913580246,22.0,162.0
896549,0.13580246913580246,11.0,81.0
865371,0.13580246913580246,11.0,81.0
845711,0.13580246913580246,11.0,81.0
790568,0.13580246913580246,22.0,162.0
938938,0.13580246913580246,11.0,81.0
850898,0.13580246913580246,11.0,81.0
901363,0.1357142857142857,19.0,140.0
802824,0.13559322033898305,8.0,59.0
873066,0.13559322033898305,8.0,59.0
919369,0.13559322033898305,8.0,59.0
825667,0.13559322033898305,8.0,59.0
830954,0.13559322033898305,8.0,59.0
875454,0.13559322033898305,8.0,59.0
815072,0.13559322033898305,8.0,59.0
838182,0.13559322033898305,8.0,59.0
872355,0.13559322033898305,8.0,59.0
851304,0.13559322033898305,32.0,236.0
892466,0.13559322033898305,8.0,59.0
810101,0.13559322033898305,8.0,59.0
806777,0.13559322033898305,8.0,59.0
830344,0.13559322033898305,8.0,59.0
788576,0.13559322033898305,8.0,59.0
803721,0.13559322033898305,8.0,59.0
935710,0.13559322033898305,16.0,118.0
785599,0.13559322033898305,8.0,59.0
821507,0.13559322033898305,24.0,177.0
892307,0.13559322033898305,24.0,177.0
892951,0.13559322033898305,8.0,59.0
864928,0.13559322033898305,8.0,59.0
863248,0.13552361396303902,66.0,487.0
790235,0.13551401869158877,29.0,214.0
893275,0.13551401869158877,29.0,214.0
823720,0.13548387096774195,42.0,310.0
938093,0.13548387096774195,21.0,155.0
937937,0.13548387096774195,21.0,155.0
853478,0.13541666666666666,13.0,96.0
900829,0.13541666666666666,13.0,96.0
856086,0.13541666666666666,26.0,192.0
784419,0.13541666666666666,13.0,96.0
899249,0.13541666666666666,13.0,96.0
926959,0.13533834586466165,18.0,133.0
898144,0.13529411764705881,46.0,340.0
876449,0.13529411764705881,23.0,170.0
885270,0.13529411764705881,23.0,170.0
921761,0.13513513513513514,5.0,37.0
882668,0.13513513513513514,15.0,111.0
880223,0.13513513513513514,5.0,37.0
885370,0.13513513513513514,5.0,37.0
918945,0.13513513513513514,10.0,74.0
867818,0.13513513513513514,5.0,37.0
836871,0.13513513513513514,5.0,37.0
845919,0.13513513513513514,5.0,37.0
785600,0.13513513513513514,5.0,37.0
842296,0.13513513513513514,5.0,37.0
876627,0.13513513513513514,5.0,37.0
897306,0.13513513513513514,5.0,37.0
819162,0.13513513513513514,5.0,37.0
840006,0.13513513513513514,10.0,74.0
814215,0.13513513513513514,5.0,37.0
820640,0.13513513513513514,5.0,37.0
897311,0.13513513513513514,10.0,74.0
941912,0.13513513513513514,5.0,37.0
906624,0.13513513513513514,10.0,74.0
883433,0.13513513513513514,5.0,37.0
852788,0.13513513513513514,5.0,37.0
830885,0.13513513513513514,5.0,37.0
864228,0.13513513513513514,10.0,74.0
927053,0.13513513513513514,5.0,37.0
815436,0.13513513513513514,5.0,37.0
888292,0.13513513513513514,5.0,37.0
794223,0.13513513513513514,10.0,74.0
821299,0.13513513513513514,5.0,37.0
821136,0.13513513513513514,5.0,37.0
840697,0.13513513513513514,5.0,37.0
887594,0.13513513513513514,5.0,37.0
907726,0.13513513513513514,10.0,74.0
845756,0.13513513513513514,5.0,37.0
804401,0.13513513513513514,5.0,37.0
918837,0.13513513513513514,10.0,74.0
842933,0.13513513513513514,5.0,37.0
919108,0.13513513513513514,10.0,74.0
857118,0.13513513513513514,5.0,37.0
822193,0.13513513513513514,5.0,37.0
924908,0.13513513513513514,5.0,37.0
941184,0.13513513513513514,10.0,74.0
810329,0.13513513513513514,5.0,37.0
845856,0.13513513513513514,10.0,74.0
887072,0.13513513513513514,5.0,37.0
879375,0.13513513513513514,10.0,74.0
839722,0.13513513513513514,20.0,148.0
902054,0.13513513513513514,10.0,74.0
926695,0.13513513513513514,5.0,37.0
927787,0.13513513513513514,5.0,37.0
905210,0.13513513513513514,5.0,37.0
858474,0.13513513513513514,5.0,37.0
818532,0.13513513513513514,5.0,37.0
871100,0.13513513513513514,5.0,37.0
932626,0.13513513513513514,5.0,37.0
803325,0.13513513513513514,5.0,37.0
929785,0.13513513513513514,5.0,37.0
845420,0.13513513513513514,10.0,74.0
830179,0.13513513513513514,5.0,37.0
924540,0.13513513513513514,5.0,37.0
942366,0.13513513513513514,5.0,37.0
861934,0.13513513513513514,5.0,37.0
835355,0.13513513513513514,5.0,37.0
768118,0.13513513513513514,5.0,37.0
808586,0.13513513513513514,5.0,37.0
880955,0.13513513513513514,5.0,37.0
817666,0.13513513513513514,5.0,37.0
843508,0.13513513513513514,5.0,37.0
834528,0.13513513513513514,10.0,74.0
894349,0.13513513513513514,5.0,37.0
940481,0.13513513513513514,5.0,37.0
826710,0.135,27.0,200.0
885686,0.135,27.0,200.0
870552,0.1349206349206349,17.0,126.0
944628,0.1349206349206349,17.0,126.0
819327,0.13488372093023257,29.0,215.0
890735,0.1348314606741573,12.0,89.0
894140,0.1348314606741573,12.0,89.0
822403,0.1348314606741573,12.0,89.0
841917,0.1348314606741573,12.0,89.0
814706,0.1348314606741573,12.0,89.0
890901,0.1348314606741573,12.0,89.0
879792,0.1348314606741573,12.0,89.0
811626,0.13478260869565217,31.0,230.0
821247,0.1346938775510204,33.0,245.0
906811,0.1346153846153846,7.0,52.0
887031,0.1346153846153846,14.0,104.0
933688,0.1346153846153846,7.0,52.0
817412,0.1346153846153846,14.0,104.0
923999,0.1346153846153846,7.0,52.0
806128,0.1346153846153846,21.0,156.0
916855,0.1346153846153846,14.0,104.0
787627,0.1346153846153846,7.0,52.0
823347,0.1346153846153846,7.0,52.0
846076,0.1346153846153846,7.0,52.0
855779,0.1346153846153846,7.0,52.0
875781,0.1346153846153846,7.0,52.0
899888,0.1346153846153846,7.0,52.0
821422,0.1346153846153846,14.0,104.0
800488,0.1346153846153846,7.0,52.0
795080,0.1346153846153846,7.0,52.0
938185,0.1346153846153846,7.0,52.0
908724,0.1346153846153846,7.0,52.0
856327,0.1346153846153846,7.0,52.0
841197,0.1346153846153846,7.0,52.0
813956,0.1346153846153846,7.0,52.0
876023,0.1346153846153846,7.0,52.0
888494,0.1346153846153846,7.0,52.0
821911,0.1346153846153846,21.0,156.0
851796,0.1346153846153846,7.0,52.0
804925,0.1346153846153846,7.0,52.0
913803,0.1346153846153846,7.0,52.0
874742,0.1346153846153846,14.0,104.0
806447,0.1346153846153846,7.0,52.0
875792,0.1346153846153846,28.0,208.0
798397,0.1346153846153846,14.0,104.0
932398,0.13452914798206278,30.0,223.0
851002,0.13450292397660818,23.0,171.0
805005,0.13450292397660818,23.0,171.0
877673,0.13445378151260504,16.0,119.0
806581,0.13445378151260504,32.0,238.0
944664,0.13445378151260504,32.0,238.0
796788,0.13445378151260504,16.0,119.0
912125,0.13432835820895522,9.0,67.0
919109,0.13432835820895522,9.0,67.0
841546,0.13432835820895522,9.0,67.0
839583,0.13432835820895522,9.0,67.0
921603,0.13432835820895522,9.0,67.0
861411,0.13432835820895522,9.0,67.0
845324,0.13432835820895522,9.0,67.0
915106,0.13432835820895522,9.0,67.0
798337,0.13432835820895522,9.0,67.0
893394,0.13432835820895522,18.0,134.0
901771,0.13432835820895522,9.0,67.0
861157,0.13432835820895522,9.0,67.0
805043,0.13432835820895522,9.0,67.0
894934,0.13432835820895522,9.0,67.0
927918,0.13432835820895522,9.0,67.0
847639,0.13432835820895522,9.0,67.0
916839,0.13432835820895522,9.0,67.0
825642,0.13432835820895522,9.0,67.0
807417,0.13424657534246576,147.0,1095.0
865167,0.1342281879194631,20.0,149.0
853814,0.1342281879194631,20.0,149.0
842380,0.13417190775681342,64.0,477.0
847592,0.13414634146341464,11.0,82.0
926240,0.13414634146341464,11.0,82.0
880995,0.13414634146341464,11.0,82.0
800205,0.13414634146341464,11.0,82.0
915041,0.13414634146341464,11.0,82.0
883595,0.13414634146341464,11.0,82.0
938004,0.13414634146341464,11.0,82.0
925817,0.13414634146341464,11.0,82.0
898411,0.13414634146341464,22.0,164.0
829749,0.13414634146341464,22.0,164.0
830564,0.13414634146341464,11.0,82.0
832696,0.13414634146341464,11.0,82.0
924506,0.13414634146341464,11.0,82.0
892133,0.13414634146341464,11.0,82.0
876805,0.13414634146341464,11.0,82.0
861184,0.13414634146341464,11.0,82.0
865145,0.13414634146341464,11.0,82.0
804040,0.13405797101449277,37.0,276.0
917001,0.13402061855670103,13.0,97.0
932262,0.13402061855670103,26.0,194.0
845796,0.13402061855670103,39.0,291.0
920712,0.13402061855670103,13.0,97.0
893680,0.13402061855670103,13.0,97.0
924776,0.13402061855670103,13.0,97.0
838661,0.13402061855670103,13.0,97.0
898577,0.13402061855670103,13.0,97.0
823515,0.1339712918660287,28.0,209.0
856455,0.1339712918660287,28.0,209.0
794841,0.13394018205461639,103.0,769.0
842838,0.13392857142857142,30.0,224.0
858659,0.13392857142857142,15.0,112.0
788296,0.13392857142857142,15.0,112.0
885059,0.13389121338912133,32.0,239.0
807823,0.13387423935091278,66.0,493.0
895544,0.13385826771653545,17.0,127.0
846317,0.1337579617834395,42.0,314.0
817050,0.1337579617834395,21.0,157.0
838161,0.1337579617834395,21.0,157.0
897229,0.1337579617834395,21.0,157.0
905893,0.13372093023255813,46.0,344.0
855494,0.13372093023255813,23.0,172.0
820175,0.1336996336996337,73.0,546.0
822509,0.13368983957219252,25.0,187.0
936085,0.13366336633663367,27.0,202.0
906297,0.13366336633663367,27.0,202.0
879495,0.13333333333333333,6.0,45.0
837057,0.13333333333333333,2.0,15.0
893353,0.13333333333333333,2.0,15.0
907800,0.13333333333333333,4.0,30.0
885933,0.13333333333333333,4.0,30.0
823209,0.13333333333333333,6.0,45.0
787939,0.13333333333333333,2.0,15.0
891348,0.13333333333333333,4.0,30.0
887041,0.13333333333333333,6.0,45.0
905675,0.13333333333333333,2.0,15.0
820864,0.13333333333333333,2.0,15.0
882719,0.13333333333333333,2.0,15.0
821461,0.13333333333333333,2.0,15.0
849261,0.13333333333333333,2.0,15.0
831127,0.13333333333333333,4.0,30.0
912668,0.13333333333333333,2.0,15.0
883906,0.13333333333333333,2.0,15.0
893085,0.13333333333333333,2.0,15.0
935439,0.13333333333333333,2.0,15.0
832657,0.13333333333333333,2.0,15.0
860974,0.13333333333333333,4.0,30.0
863355,0.13333333333333333,2.0,15.0
920480,0.13333333333333333,2.0,15.0
874191,0.13333333333333333,4.0,30.0
839588,0.13333333333333333,2.0,15.0
824803,0.13333333333333333,2.0,15.0
807193,0.13333333333333333,2.0,15.0
787373,0.13333333333333333,2.0,15.0
796518,0.13333333333333333,2.0,15.0
823421,0.13333333333333333,4.0,30.0
823517,0.13333333333333333,2.0,15.0
942761,0.13333333333333333,4.0,30.0
916379,0.13333333333333333,4.0,30.0
875040,0.13333333333333333,4.0,30.0
934317,0.13333333333333333,2.0,15.0
820958,0.13333333333333333,10.0,75.0
893982,0.13333333333333333,2.0,15.0
767703,0.13333333333333333,2.0,15.0
899843,0.13333333333333333,2.0,15.0
931041,0.13333333333333333,4.0,30.0
908390,0.13333333333333333,2.0,15.0
896709,0.13333333333333333,2.0,15.0
924819,0.13333333333333333,10.0,75.0
768130,0.13333333333333333,2.0,15.0
828216,0.13333333333333333,2.0,15.0
935162,0.13333333333333333,2.0,15.0
821015,0.13333333333333333,4.0,30.0
803106,0.13333333333333333,2.0,15.0
852314,0.13333333333333333,2.0,15.0
869721,0.13333333333333333,2.0,15.0
807731,0.13333333333333333,2.0,15.0
823415,0.13333333333333333,2.0,15.0
846563,0.13333333333333333,2.0,15.0
812546,0.13333333333333333,12.0,90.0
882791,0.13333333333333333,6.0,45.0
927107,0.13333333333333333,2.0,15.0
926259,0.13333333333333333,6.0,45.0
884793,0.13333333333333333,2.0,15.0
893621,0.13333333333333333,2.0,15.0
928509,0.13333333333333333,12.0,90.0
842634,0.13333333333333333,2.0,15.0
907690,0.13333333333333333,4.0,30.0
887180,0.13333333333333333,10.0,75.0
905453,0.13333333333333333,2.0,15.0
914632,0.13333333333333333,2.0,15.0
767884,0.13333333333333333,2.0,15.0
929396,0.13333333333333333,6.0,45.0
891112,0.13333333333333333,2.0,15.0
934364,0.13333333333333333,2.0,15.0
901765,0.13333333333333333,2.0,15.0
858229,0.13333333333333333,2.0,15.0
885970,0.13333333333333333,4.0,30.0
811025,0.13333333333333333,12.0,90.0
802266,0.13333333333333333,6.0,45.0
912505,0.13333333333333333,12.0,90.0
850306,0.13333333333333333,2.0,15.0
867090,0.13333333333333333,2.0,15.0
882991,0.13333333333333333,2.0,15.0
885012,0.13333333333333333,2.0,15.0
792051,0.13333333333333333,2.0,15.0
887346,0.13333333333333333,4.0,30.0
888260,0.13333333333333333,16.0,120.0
813714,0.13333333333333333,2.0,15.0
811718,0.13333333333333333,10.0,75.0
824121,0.13333333333333333,4.0,30.0
802792,0.13333333333333333,2.0,15.0
904336,0.13333333333333333,14.0,105.0
934744,0.13333333333333333,4.0,30.0
866585,0.13333333333333333,2.0,15.0
892443,0.13333333333333333,4.0,30.0
897191,0.13333333333333333,2.0,15.0
824477,0.13333333333333333,2.0,15.0
833134,0.13333333333333333,2.0,15.0
904212,0.13333333333333333,2.0,15.0
795277,0.13333333333333333,2.0,15.0
938852,0.13333333333333333,4.0,30.0
894975,0.13333333333333333,8.0,60.0
914102,0.13333333333333333,8.0,60.0
824017,0.13333333333333333,6.0,45.0
824006,0.13333333333333333,2.0,15.0
844633,0.13333333333333333,4.0,30.0
839618,0.13333333333333333,2.0,15.0
861820,0.13333333333333333,2.0,15.0
943898,0.13333333333333333,2.0,15.0
822064,0.13333333333333333,2.0,15.0
926988,0.13333333333333333,18.0,135.0
832857,0.13333333333333333,2.0,15.0
797909,0.13333333333333333,24.0,180.0
886580,0.13333333333333333,2.0,15.0
822303,0.13333333333333333,4.0,30.0
873861,0.13333333333333333,2.0,15.0
867744,0.13333333333333333,2.0,15.0
791287,0.13333333333333333,2.0,15.0
913289,0.13333333333333333,2.0,15.0
858568,0.13333333333333333,4.0,30.0
791367,0.13333333333333333,4.0,30.0
926996,0.13333333333333333,4.0,30.0
840149,0.13333333333333333,14.0,105.0
787764,0.13333333333333333,2.0,15.0
813444,0.13333333333333333,2.0,15.0
930107,0.13333333333333333,10.0,75.0
918789,0.13333333333333333,4.0,30.0
913304,0.13333333333333333,2.0,15.0
895922,0.13333333333333333,2.0,15.0
908820,0.13333333333333333,2.0,15.0
831422,0.13333333333333333,2.0,15.0
887111,0.13333333333333333,2.0,15.0
914791,0.13333333333333333,4.0,30.0
924223,0.13333333333333333,6.0,45.0
895774,0.13333333333333333,2.0,15.0
842991,0.13333333333333333,2.0,15.0
840447,0.13333333333333333,10.0,75.0
896298,0.13333333333333333,4.0,30.0
857345,0.13333333333333333,2.0,15.0
846798,0.13333333333333333,2.0,15.0
942652,0.13333333333333333,2.0,15.0
873192,0.13333333333333333,2.0,15.0
811996,0.13333333333333333,2.0,15.0
887354,0.13333333333333333,2.0,15.0
928730,0.13333333333333333,2.0,15.0
844898,0.13333333333333333,4.0,30.0
928672,0.13333333333333333,2.0,15.0
879568,0.13333333333333333,6.0,45.0
904126,0.13333333333333333,6.0,45.0
798165,0.13333333333333333,2.0,15.0
924546,0.13333333333333333,4.0,30.0
929736,0.13333333333333333,10.0,75.0
846353,0.13333333333333333,4.0,30.0
851831,0.13333333333333333,10.0,75.0
850751,0.13333333333333333,2.0,15.0
813498,0.13333333333333333,2.0,15.0
908215,0.13333333333333333,2.0,15.0
840578,0.13333333333333333,8.0,60.0
863839,0.13333333333333333,2.0,15.0
838971,0.13333333333333333,2.0,15.0
824631,0.13333333333333333,4.0,30.0
787649,0.13333333333333333,2.0,15.0
814258,0.13333333333333333,6.0,45.0
850706,0.13333333333333333,14.0,105.0
871220,0.13333333333333333,2.0,15.0
838156,0.13333333333333333,6.0,45.0
871225,0.13333333333333333,8.0,60.0
883367,0.13333333333333333,2.0,15.0
928586,0.13333333333333333,2.0,15.0
934518,0.13333333333333333,6.0,45.0
914510,0.13333333333333333,2.0,15.0
921446,0.13333333333333333,2.0,15.0
889491,0.13333333333333333,4.0,30.0
872799,0.13333333333333333,2.0,15.0
798206,0.13333333333333333,2.0,15.0
821575,0.13333333333333333,2.0,15.0
936765,0.13333333333333333,2.0,15.0
899294,0.13333333333333333,4.0,30.0
851825,0.13333333333333333,8.0,60.0
837630,0.13333333333333333,4.0,30.0
831448,0.13333333333333333,2.0,15.0
824563,0.13333333333333333,2.0,15.0
888903,0.13333333333333333,2.0,15.0
899196,0.13333333333333333,2.0,15.0
878557,0.13333333333333333,2.0,15.0
899258,0.13333333333333333,6.0,45.0
824559,0.13333333333333333,6.0,45.0
866799,0.13333333333333333,12.0,90.0
813276,0.13333333333333333,2.0,15.0
849511,0.13333333333333333,10.0,75.0
850900,0.13333333333333333,2.0,15.0
802482,0.13333333333333333,4.0,30.0
843559,0.13333333333333333,6.0,45.0
813255,0.13333333333333333,2.0,15.0
860527,0.13333333333333333,6.0,45.0
791208,0.13333333333333333,4.0,30.0
846138,0.13333333333333333,2.0,15.0
930463,0.13333333333333333,22.0,165.0
875441,0.13333333333333333,2.0,15.0
813230,0.13333333333333333,2.0,15.0
908153,0.13333333333333333,2.0,15.0
872175,0.13333333333333333,2.0,15.0
813204,0.13333333333333333,2.0,15.0
792025,0.13333333333333333,4.0,30.0
877330,0.13333333333333333,10.0,75.0
834090,0.13333333333333333,2.0,15.0
893880,0.13333333333333333,12.0,90.0
811506,0.13333333333333333,2.0,15.0
889180,0.13333333333333333,10.0,75.0
791639,0.13333333333333333,4.0,30.0
877231,0.13333333333333333,4.0,30.0
822467,0.13333333333333333,4.0,30.0
856521,0.13333333333333333,2.0,15.0
829750,0.13333333333333333,2.0,15.0
816109,0.13333333333333333,2.0,15.0
825805,0.13333333333333333,6.0,45.0
881618,0.13333333333333333,2.0,15.0
848298,0.13333333333333333,2.0,15.0
906015,0.13333333333333333,4.0,30.0
911605,0.13333333333333333,2.0,15.0
853596,0.13333333333333333,20.0,150.0
872487,0.13333333333333333,2.0,15.0
862491,0.13333333333333333,4.0,30.0
896390,0.13333333333333333,2.0,15.0
855261,0.13333333333333333,2.0,15.0
875831,0.13333333333333333,2.0,15.0
887819,0.13333333333333333,2.0,15.0
933764,0.13333333333333333,2.0,15.0
905409,0.13333333333333333,2.0,15.0
806559,0.13333333333333333,2.0,15.0
940644,0.13333333333333333,2.0,15.0
896828,0.13333333333333333,2.0,15.0
895506,0.13333333333333333,10.0,75.0
861450,0.13333333333333333,2.0,15.0
804624,0.13333333333333333,8.0,60.0
921317,0.13333333333333333,2.0,15.0
847109,0.13333333333333333,2.0,15.0
848184,0.13333333333333333,10.0,75.0
881669,0.13333333333333333,2.0,15.0
888631,0.13333333333333333,2.0,15.0
853703,0.13333333333333333,6.0,45.0
801056,0.13333333333333333,4.0,30.0
809666,0.13333333333333333,4.0,30.0
816136,0.13333333333333333,2.0,15.0
903441,0.13333333333333333,2.0,15.0
886092,0.13333333333333333,2.0,15.0
826619,0.13333333333333333,2.0,15.0
855892,0.13333333333333333,2.0,15.0
806111,0.13333333333333333,2.0,15.0
820064,0.13333333333333333,18.0,135.0
880093,0.13333333333333333,2.0,15.0
865773,0.13333333333333333,2.0,15.0
895237,0.13333333333333333,2.0,15.0
804373,0.13333333333333333,2.0,15.0
919261,0.13333333333333333,2.0,15.0
820010,0.13333333333333333,2.0,15.0
939746,0.13333333333333333,2.0,15.0
830246,0.13333333333333333,6.0,45.0
920983,0.13333333333333333,2.0,15.0
893266,0.13333333333333333,4.0,30.0
810146,0.13333333333333333,2.0,15.0
801504,0.13333333333333333,2.0,15.0
839371,0.13333333333333333,6.0,45.0
884544,0.13333333333333333,2.0,15.0
865757,0.13333333333333333,2.0,15.0
808222,0.13333333333333333,2.0,15.0
921609,0.13333333333333333,14.0,105.0
925663,0.13333333333333333,2.0,15.0
919952,0.13333333333333333,2.0,15.0
854740,0.13333333333333333,28.0,210.0
886439,0.13333333333333333,2.0,15.0
799115,0.13333333333333333,8.0,60.0
903719,0.13333333333333333,4.0,30.0
788703,0.13333333333333333,8.0,60.0
939784,0.13333333333333333,2.0,15.0
923821,0.13333333333333333,2.0,15.0
909877,0.13333333333333333,4.0,30.0
844366,0.13333333333333333,4.0,30.0
786049,0.13333333333333333,2.0,15.0
923816,0.13333333333333333,2.0,15.0
830225,0.13333333333333333,4.0,30.0
873058,0.13333333333333333,2.0,15.0
888450,0.13333333333333333,2.0,15.0
892993,0.13333333333333333,2.0,15.0
820183,0.13333333333333333,2.0,15.0
933450,0.13333333333333333,2.0,15.0
826394,0.13333333333333333,2.0,15.0
818440,0.13333333333333333,8.0,60.0
767218,0.13333333333333333,2.0,15.0
874418,0.13333333333333333,8.0,60.0
881904,0.13333333333333333,4.0,30.0
894177,0.13333333333333333,2.0,15.0
903549,0.13333333333333333,2.0,15.0
893503,0.13333333333333333,2.0,15.0
865334,0.13333333333333333,8.0,60.0
943459,0.13333333333333333,4.0,30.0
888497,0.13333333333333333,8.0,60.0
808387,0.13333333333333333,2.0,15.0
910407,0.13333333333333333,16.0,120.0
854258,0.13333333333333333,2.0,15.0
875925,0.13333333333333333,4.0,30.0
788605,0.13333333333333333,2.0,15.0
932409,0.13333333333333333,4.0,30.0
818509,0.13333333333333333,2.0,15.0
847783,0.13333333333333333,2.0,15.0
910353,0.13333333333333333,2.0,15.0
925862,0.13333333333333333,2.0,15.0
893701,0.13333333333333333,10.0,75.0
859903,0.13333333333333333,2.0,15.0
841630,0.13333333333333333,2.0,15.0
841266,0.13333333333333333,4.0,30.0
830019,0.13333333333333333,2.0,15.0
835235,0.13333333333333333,2.0,15.0
784581,0.13333333333333333,2.0,15.0
894444,0.13333333333333333,10.0,75.0
862324,0.13333333333333333,2.0,15.0
921643,0.13333333333333333,2.0,15.0
830034,0.13333333333333333,2.0,15.0
880190,0.13333333333333333,6.0,45.0
940468,0.13333333333333333,30.0,225.0
921685,0.13333333333333333,6.0,45.0
805102,0.13333333333333333,2.0,15.0
855556,0.13333333333333333,4.0,30.0
927704,0.13333333333333333,4.0,30.0
891964,0.13333333333333333,2.0,15.0
880152,0.13333333333333333,2.0,15.0
826581,0.13333333333333333,4.0,30.0
886186,0.13333333333333333,2.0,15.0
816369,0.13333333333333333,2.0,15.0
832083,0.13333333333333333,2.0,15.0
932239,0.13333333333333333,2.0,15.0
886421,0.13333333333333333,2.0,15.0
839918,0.13333333333333333,2.0,15.0
848077,0.13333333333333333,2.0,15.0
830512,0.13333333333333333,2.0,15.0
816291,0.13333333333333333,2.0,15.0
891777,0.13333333333333333,4.0,30.0
790585,0.13333333333333333,2.0,15.0
816543,0.13333333333333333,2.0,15.0
933523,0.13333333333333333,2.0,15.0
893292,0.13333333333333333,4.0,30.0
862376,0.13333333333333333,2.0,15.0
907052,0.13333333333333333,2.0,15.0
827312,0.13333333333333333,2.0,15.0
793715,0.13333333333333333,6.0,45.0
919857,0.13333333333333333,2.0,15.0
887519,0.13333333333333333,2.0,15.0
847752,0.13333333333333333,2.0,15.0
859710,0.13333333333333333,2.0,15.0
854127,0.13333333333333333,2.0,15.0
819149,0.13333333333333333,2.0,15.0
911302,0.13333333333333333,4.0,30.0
879914,0.13333333333333333,2.0,15.0
882411,0.13333333333333333,6.0,45.0
861168,0.13333333333333333,2.0,15.0
865720,0.13333333333333333,8.0,60.0
898809,0.13333333333333333,10.0,75.0
883474,0.13333333333333333,2.0,15.0
871359,0.13333333333333333,2.0,15.0
810238,0.13333333333333333,2.0,15.0
769162,0.13333333333333333,2.0,15.0
885302,0.13333333333333333,2.0,15.0
903824,0.13333333333333333,2.0,15.0
944017,0.13333333333333333,2.0,15.0
838366,0.13333333333333333,2.0,15.0
931279,0.13333333333333333,2.0,15.0
894556,0.13333333333333333,6.0,45.0
835564,0.13333333333333333,4.0,30.0
792701,0.13333333333333333,2.0,15.0
914974,0.13333333333333333,2.0,15.0
896052,0.13333333333333333,2.0,15.0
800267,0.13333333333333333,2.0,15.0
820431,0.13333333333333333,2.0,15.0
910627,0.13333333333333333,2.0,15.0
842344,0.13333333333333333,2.0,15.0
845761,0.13333333333333333,8.0,60.0
810241,0.13333333333333333,2.0,15.0
842425,0.13333333333333333,6.0,45.0
848849,0.13333333333333333,2.0,15.0
852776,0.13333333333333333,2.0,15.0
893409,0.13333333333333333,2.0,15.0
939665,0.13333333333333333,2.0,15.0
786437,0.13333333333333333,2.0,15.0
886259,0.13333333333333333,2.0,15.0
848576,0.13333333333333333,2.0,15.0
840866,0.13333333333333333,2.0,15.0
878449,0.13333333333333333,2.0,15.0
808707,0.13333333333333333,4.0,30.0
905279,0.13333333333333333,16.0,120.0
924891,0.13333333333333333,6.0,45.0
856468,0.13333333333333333,6.0,45.0
820760,0.13333333333333333,2.0,15.0
892055,0.13333333333333333,8.0,60.0
801645,0.13333333333333333,6.0,45.0
942562,0.13333333333333333,2.0,15.0
826995,0.13333333333333333,2.0,15.0
921599,0.13333333333333333,2.0,15.0
815513,0.13333333333333333,2.0,15.0
